"latitude","longitude"
50.9,7.2
42.4634,-83.4646
44.3833,10.2333
61.2,6.5333
43.3,13.45
13.1667,-59.5333
-19.7167,-43.8333
48.0078,19.5033
36.6,140.65
53.1833,-2.5167
44.6609,-74.9258
40.6167,16.8
-19.8436,34.8389
30.5959,50.2417
-23.4833,-47.45
54.1368,18.7205
51.4926,-0.1877
29.9878,-95.655
10.95,-63.85
40.8724,-97.5972
38.6928,-9.3541
39.4662,-87.3148
51.7854,21.1869
-21.55,-45.4333
34.8167,135.5667
49.0087,2.3982
40.4653,-3.6844
52.304,36.1185
56.7728,9.3393
53.5833,-116.4167
41.9766,2.8196
51.8,-0.0333
44.0267,-95.7637
50.5,13.45
33.608,-86.6472
45.6886,21.9031
35.6189,-120.7669
45.3691,4.2049
41.9466,-87.7466
36.7849,-76.0839
-19.9667,-44.2167
42.3533,-71.1883
34.6972,-79.1683
51.5608,-0.3628
33.8502,-117.7912
46.8128,-71.2194
44.8833,26.05
25.5,51.25
43.1184,-89.5207
33.9019,-117.9108
50.6466,13.8401
39.4667,-0.4167
51.0143,7.5724
45.8647,18.5864
42.2093,-70.9326
45.855,18.2975
46.4153,17.5989
6.3373,-75.558
45.0667,7.5167
46.1354,1.2762
33.5422,-111.9679
36.3018,-94.1215
41.7232,-93.0334
33.5789,-117.1412
39.2167,9.1167
44.2833,8.5
32.5232,34.945
30.4942,47.8192
50.7167,136.9
33.9732,-78.3858
32.5421,-97.3208
37.6489,126.52
14.6686,-90.8167
48.4502,-123.3435
43.2609,-2.9388
38.6089,-90.2148
-23.2,-46.8333
55.0146,36.4719
29.9167,73.8833
5.5171,100.4265
61.3123,63.3307
43.475,13.51
41.3402,-74.8686
50.3173,11.8961
40.4513,-75.8094
44.133,-102.2186
30.2866,-81.515
50.1503,18.6799
-28.2667,-52.4
40.6617,-73.9855
42.2711,-88.139
-20.8833,-47.6167
29.5476,-98.4251
50.9833,9.7167
37.3422,-121.8833
49.245,11.0911
40.4661,-3.6718
44.1843,-88.5305
39.9115,-86.0706
40.3261,-3.5109
38.7833,-77.1234
23.25,82.55
47.353,8.723
41.3424,-75.9904
36.9518,-79.8592
48.8036,2.1342
33.5191,-86.8084
41.7156,21.7756
-26.2652,28.1406
28.6,-81.3392
44.45,11.8167
11.0667,76.0667
43.3494,-4.0479
-37.8333,145.1333
-22.8152,-45.1892
-37.8333,144.9333
56.15,37.9333
37.2372,14.5131
29.3436,47.9461
49.1173,-122.8234
36.5463,-4.6199
18.9167,-99.25
45.5333,10.7667
52.5399,18.2296
51.2167,4.65
40.9286,14.1972
43.8833,10.7333
41.9101,-8.5609
47.5966,19.3552
43.3167,-81.75
50.8167,10.3667
49.4,-123.5
40.8086,-74.1869
53.5421,-113.4989
53.754,-1.5349
-12.6333,-41.0333
52.0412,4.4026
38.9358,-77.1621
35.1121,-81.9154
41.998,-71.4941
45.3055,-93.7941
42.107,-72.6204
34.078,-117.2578
-22.4333,-46.95
18.2923,99.4928
36.7267,-4.4348
39.2434,-76.6803
47.4456,9.139
33.71,-117.9478
26.3031,-80.2701
26.5958,-80.1299
51.5942,-0.4064
52.6036,-2.1696
46.84,16.8439
40.7809,-73.779
36.518,-80.8348
52.25,-0.8833
53.1585,48.4681
45.4789,133.4282
1.5333,103.6667
-33.0081,-71.5197
21.3422,-157.8374
38.0167,23.75
36.4408,28.2225
10.6333,-61.3667
34.0964,-117.9668
39.9317,119.5883
39.7615,-75.1245
33.7919,-118.3184
43.3681,-5.8347
38.8511,115.4903
35.4676,-97.5164
48.75,1.9167
33.8047,-118.3523
37.7735,-122.2788
40.8833,17.1667
40.4344,-80.0248
35.7864,139.4678
43.1548,-75.1426
38.8185,-121.2819
47.3185,18.9678
49.2249,-123.1052
48.0667,1.3
43.4009,-3.8205
42.9394,-78.8438
53.1036,8.7875
42.0373,-88.2812
30.1796,-81.5182
39.8928,-82.9588
42.3188,-82.965
43.6667,1.2833
58.6293,59.8118
38.1236,-0.8774
47.3617,18.9812
-9.4833,-35.85
42.7394,-112.5209
18.9833,73.1
49.1987,15.8283
43.8029,131.9458
51.76,-0.56
53.3217,-1.5287
59.95,11.0833
54.2167,21.35
43.0892,-76.025
45.6908,-73.6308
59.6167,17.7167
33.0035,-96.9
43.0358,13.2992
42.0363,-82.9182
33.1357,-117.3019
48.9682,13.1279
51.5502,6.5914
40.8989,-73.7814
34.1718,-118.2915
40.0456,-86.0086
51.422,6.8566
20009,38.9213
52.461,-1.9448
45.7167,24.3833
51.5806,7.6594
40.7089,-74.0012
49.5667,8.85
46.3501,18.7091
35.941,102.2107
40.9,14.1833
44.6722,20.7175
40.6821,-74.3588
33.7153,-116.2374
2.5148,102.8158
37.6922,-97.3375
42.2897,-84.1841
26.2034,-98.23
50.6833,4.3667
50.171,18.9041
55.3187,37.5234
43.7053,-84.2377
-2,-77.5
43.9275,21.37
-21.5167,-64.75
36.8167,14.95
46.6526,-96.3937
12.45,-69.95
49.2022,8.1811
41.6706,-0.8891
45.63,12.3742
35.5736,44.6089
43.3831,-80.3191
45.2035,7.9214
51.6667,-0.0667
48.8412,2.3876
-12.0667,-77.15
40.726,-74.2332
18.7568,99.9781
44.6224,-63.5736
34.1006,-118.3275
49.7728,6.6645
37.555,-122.2687
44.3333,9.2
50.95,-2.6333
48.3,14.3
43.6948,-70.2905
-33.7333,150.8833
52.1,0.2667
44.035,-103.3782
42.2843,-85.2293
53.25,-2.1167
43.7393,-79.4005
38.0329,-78.5137
51.4374,6.9566
43.2979,-2.9915
14.5456,120.9958
33.7824,-118.1444
35.96,139.4028
44.8791,-68.733
35.3903,119.5458
38.7632,-121.2795
36.946,57.8562
51.6032,-0.2787
36.0781,-115.2124
41.45,12.6167
33.8775,-117.2235
51.7421,-0.2242
32.7447,129.8736
59.9667,11.25
45.1,24.8
26.1001,-80.2723
15.35,75.1667
-33.8893,151.2725
49.5833,3
59.8833,18.05
35.65,138.5667
49.289,-123.1294
33.9571,-118.4041
33.3615,-79.2759
39.1911,-106.8175
36.365,6.6147
38.6554,-90.4539
39.2499,-86.4555
37.877,-79.2893
41.7804,-87.6027
10.4667,-66.5333
38.678,-121.1761
43.9833,78.8
45.9425,20.1433
64.9006,-148.1613
36.8065,127.1522
39.8474,-104.9459
-43.5333,172.6333
35.8731,14.4989
47.5943,-122.6265
-3.9,-38.45
36.0075,-83.9896
32.7243,-97.0805
34.1378,-117.9474
34.6182,-99.2732
61.2059,-149.8232
59.819,32.3672
33.118,-80.0384
38.438,-122.6753
9.4942,76.3275
38.4812,-101.8062
44.59,11.9303
48.982,2.2003
50.1965,14.517
51.9478,7.991
28.5704,-81.5298
39.6817,-94.9036
-34.723,-58.5298
43.6778,-79.3992
35.6892,138.6903
-34.6685,-58.7222
19.3167,84.7833
-36.8153,174.7458
39.1365,-84.4325
33.3201,-111.8739
41.195,-8.5103
32.6958,-85.4021
50.0921,18.5475
43.3972,-70.5722
34.5389,-86.8733
-29.8579,31.0292
41.2988,-72.5363
45.8,8.8333
40.4761,17.2297
51.45,5.4667
39.0866,-93.1495
34.1743,-97.1436
47.3167,5.0167
38.4221,-92.8228
32.0231,34.7503
41.5212,-90.3858
40.3139,36.5544
35.5874,-97.5218
45.9069,12.595
23.7333,86.85
44.0633,12.5808
50.7708,6.1053
46.8,21.65
34.1425,-118.2551
53.5167,49.4333
22.3333,114.1833
36.2333,137.9667
26.3457,-80.1153
34.4853,-97.8522
35.8193,-88.9522
-33.8988,151.1781
53.55,8.5833
42.9619,-83.7204
39.9453,-8.0422
40.7182,-73.3543
44.8054,-93.6248
39.0728,114.8731
40.6441,-73.9779
34.2433,117.1908
42.2711,-89.094
39.0032,-77.1602
31.7617,-106.4858
46.9447,17.0793
45.8925,13.5017
24.1659,113.4127
35.9781,-115.2117
59.1167,10.4
34.0372,-4.9998
35.6525,-85.7284
53.9772,-10.0419
43.6364,6.8778
45.1299,-92.6779
41.55,2.2167
59.75,10.0167
50.8213,12.884
40.7637,-73.7725
16.8667,79.5833
23.9833,121.6
59.5167,17.25
51.2642,15.5697
14.6492,120.9826
40.8783,-74.0813
-20.35,-41.5333
40.7277,-93.7586
35.3089,113.8672
43.7188,-74.904
39.1839,-120.1468
47.6738,-122.3419
52.8497,9.688
55.4242,37.5547
35.1371,-85.0368
-7.2024,107.8878
52.4667,13.4884
44.9667,25.4167
44.641,-63.5682
60.9667,25.6667
47.3726,8.5161
40.8504,-73.9369
40.8817,-72.5364
45.4593,-96.4969
44.4889,-88.0704
25.4167,82.5667
40.7364,-74.0724
-23.55,-46.9333
14.7333,78.55
29.1,77.2667
37.9735,-122.5311
16.5833,82.0167
53.3667,7.2167
38.6839,-121.0526
60.9833,9.25
44.9444,-93.0933
-37.7667,144.9167
49.261,13.9051
40.8499,-73.8769
-8.35,-34.9333
52.5367,103.8864
42.5,-96.4003
20.4833,-100.9333
22.2667,114.1833
35.2828,-120.6596
41.8683,-87.8205
39.7954,114.183
51.45,6.65
32.5064,34.9209
31.9867,121.6875
39.8833,4.25
15.4167,75.6167
16.6,81.3833
-22.7403,-47.3344
45.8315,1.2578
46.2194,14.7611
50.05,9.7
40.7665,-73.827
53.8658,10.7316
22.75,77.7833
37.3268,-87.4696
51.3,13.4
16.4172,120.591
38.8139,-121.1662
45.3008,21.8892
52.2596,-0.8493
51.55,0.1667
46.1333,23.65
36.0582,-83.9147
32.1491,120.2474
39.9653,-83.0235
5.4167,101.1333
9.8478,106.3456
34.6059,-86.9833
-22.7903,-43.325
26.2794,50.2083
36.71,119.1019
43.3208,-88.0314
23.1833,75.7667
-23.1333,-46.4667
38.3502,38.3167
48.7167,21.25
36.0751,-97.0312
48.8645,-122.6307
36.7057,-4.433
32.6794,-87.3563
49.9225,-97.0947
40.7161,-73.7675
20.8167,105.9333
-38.3818,142.488
42.3,23.7667
18.8833,-99.0667
38.9667,28.85
42.4199,-114.5915
43.3833,-80.3167
45.385,12.0722
37.3622,-122.14
51.3,12.3333
61.25,73.4167
15,48
49.1,-1.4833
44.5124,7.6884
48.9048,38.4421
37.8927,-122.1978
52.4137,9.7544
38.9687,-77.3411
37.3925,126.9269
33.0325,-83.8957
-29.95,-51.0833
45.6,8.6333
34.1973,-118.2494
56.0104,90.4011
35.4894,-120.6707
32.8392,35.5014
52.0482,8.5492
28.3861,-80.742
-8.2,-35.5667
33.443,-101.8437
-26.2394,-49.4999
51.2302,6.7135
37.6788,-77.3265
29.9667,77.55
42.0334,-87.7334
31.8539,34.8386
18.8167,82.7167
-20,-175
-22.8333,-47.6
52.4095,18.8124
22.3833,114.2667
40.7228,-73.517
2.8243,101.8949
34.5728,-84.0263
45.4858,-73.564
55.8833,26.5333
-34.6986,-58.6271
50.3041,19.0358
43.9817,-121.2722
47.5333,25.8667
56.1551,39.8791
34.4667,135.3667
54.6335,21.8156
53.7,9.9833
47.6206,-122.0227
-33.8794,151.2506
36.2331,-93.0636
53.1814,44.0494
39.7724,-86.16
48.351,10.895
33.3528,-111.789
31.8156,34.7208
45.0258,14.5731
-9.7167,-35.9
46.2409,-1.0668
33.4251,-94.0477
53.9766,37.5754
26.3032,50.1353
20.6167,-105.25
-21.9167,-49.25
52.3,4.75
40.4306,-83.3341
60.0333,8.8333
43.4833,1.4333
43.286,-77.6843
37.4564,118.4856
40.0345,-82.8695
-33.7833,151.0833
39.0572,-94.5933
48.7415,2.772
26.4344,50.1033
35.2565,-120.6214
43.7839,-89.597
56.4422,60.1878
20.75,78.6167
38.732,-5.5439
39.4698,-0.3774
40.4293,-74.4203
34.1954,-79.7626
49.3569,2.788
41.65,-83.6741
40.655,29.2769
40.8984,-7.9338
45.3113,-73.2604
50.0333,8.1167
51.65,-0.1667
24.1917,55.7606
42.6599,-83.1237
50.1053,11.4426
55.1477,37.4773
43.8361,18.3103
-35.3481,149.0905
28.0345,-80.5887
41.4468,-74.0689
41.0533,-8.6433
-34.5243,-58.483
-34.6889,-58.6801
37.5333,126.9667
36.3956,-97.8784
40.2921,-76.4259
42.8602,-84.5941
47.0638,8.2775
50.1784,12.6471
27.3333,88.6167
42.5602,12.6468
38.45,39.55
53.27,-110.03
37.4249,-122.0074
41.4994,-72.9764
39.3167,3
39.207,-77.238
22.3,114.2
34.1578,-116.2732
48.8833,2.2667
36.022,-92.5041
27.9798,-81.731
39.6314,-106.5222
43.0389,-87.9065
37.4231,-76.3175
55.0605,9.1084
41.8831,-8.1472
55.1667,-118.8
49.2536,-122.9085
58.1667,8
30.502,-87.3601
15.4731,-91.3497
0.5412,123.0595
-41.2167,174.9167
43.21,23.5625
43.9748,-75.9108
34.0216,-83.8351
31.1461,118.5707
25.7541,-80.271
54.0105,38.2846
49.3121,25.2587
31.5689,120.2886
51.0513,16.1935
40.7806,30.4033
44.9047,20.2764
40.0406,-3.603
47.1972,8.8561
33.9306,-84.4613
55.7611,37.8575
39.8663,-75.1826
38.9827,-77.3401
62.5336,-164.8411
42.1343,-72.4233
45.508,-73.554
47.102,17.5589
45.7819,9.0979
56.1534,10.2255
54.0979,61.5773
36.277,-93.4198
50.0646,8.5321
44.3,-78.3333
56.0097,37.4819
37.9536,-122.078
40.8714,-73.0425
43.8,28.5833
35.5848,-77.7095
36.8851,-2.4376
50.3833,4.5833
40.0522,-81.4354
-21.0333,-47.7667
40.7065,-84.0663
44.1433,12.2497
47.3333,11.6833
40.524,-105.1396
31.9606,59.2231
29.834,-95.4342
42.6489,-71.1655
41.9232,-87.8057
1.462,103.9053
-35.3549,149.232
2.9516,101.843
-37.809,144.9256
48.1625,-122.4954
30.0028,-95.3963
37.0058,-121.5683
32.0531,34.8778
32.8195,-96.6338
46.8333,-71.1667
41.8826,-87.6292
37.9711,-121.96
51.1958,6.4387
31.8138,-106.4681
40.8291,-73.9491
40.1164,-88.2434
26.0112,-80.1495
39.834,-89.6539
34.9833,136.9833
40.9833,14.1667
33.5244,-81.9424
44.3833,7.8167
41.3807,-73.3915
11.1167,76.1167
43.649,-72.3193
45.8963,12.8732
42.8056,-74.0561
36.8122,45.9348
44.8286,-92.992
42.8816,47.6392
42.0347,-87.7614
35.1547,126.9156
39.6182,-84.2488
33.5368,-97.9683
40.1176,-83.1265
45.0667,11.7833
14.3595,121.0473
41.811,-8.8525
45.5345,6.2146
47.8114,12.377
13.45,123.6667
28.0197,-82.7718
14.5678,121.1394
-33.8167,18.4833
30.384,-97.7073
35.0486,-85.155
49.1551,-121.9459
28.6333,79.8
36.65,138.1833
37.9255,-122.5275
38.7521,-121.288
53.3955,-1.4957
16.4467,102.833
43.1833,5.7167
40.9223,-72.6371
51.9301,-0.1706
53.4982,8.4647
40.692,-73.9268
40.5447,-79.9288
44.3041,-94.4356
35.3143,-96.966
40.9064,-73.1319
38.9552,-94.6449
-22.9167,-45.4667
40.4306,-3.6933
40.912,-85.4762
51.5833,0.2
39.9167,-8.6285
35.0298,-97.471
53.5801,-113.541
35.9056,14.4761
29.9082,-98.4372
45.0167,7.5833
34.0174,-118.2004
42.1318,-71.9731
34.0736,-118.4004
48.5833,19.1333
52.1849,7.8575
38.4636,23.5994
45.6272,-94.4361
30.2966,-97.7663
49.8667,10.7833
40.9628,-75.0378
34.0754,-84.2941
48.9117,2.2847
36.3113,-84.1509
36.9,7.7667
45.5167,9.3167
55.1904,30.2049
46.0047,12.8464
39.9784,-86.118
33.7773,-84.3366
39.8663,-105.0061
38.7439,-121.2558
40.7921,-74.1627
41.1336,-8.6174
35.6633,139.9085
38.3928,-122.7507
41.2833,13.25
44.1167,15.2333
-21.9,-45.6
2.1,102.6388
45.4167,22.2167
51.4902,-0.3035
47.5869,-122.0296
-12.5,18.5
37.129,-84.0833
42.1331,-83.2182
-33.8972,18.5999
40.676,-73.9206
38.827,-123.5146
52.3667,4.65
51.7333,6.5833
42.473,-71.0982
53.5281,10.0217
53.6847,-1.5455
43.7167,10.3833
43.687,-79.5318
49.1636,-122.7677
40.824,-74.3687
38.9311,-77.3489
-7.6453,112.9075
36.1748,-101.213
33.7877,-117.9738
41.6451,-0.8879
41.6502,-81.4533
47.3119,8.5287
1.6006,103.6419
46.1107,-118.3077
38.5816,-121.4944
43.0695,-89.4202
16,8
49.0992,-122.8691
68.8025,16.5456
48.15,19.7333
50.5358,22.7276
52.5993,13.3537
37.5833,139.9167
34.0533,-118.2549
55.6833,12.4833
35.1,138.8667
40.914,-79.932
-23.1,-45.7167
35.0527,-78.8784
37.1784,-3.5992
37.2667,14.7
38.4738,-121.4434
30.1672,-81.7715
38.9907,-77.0261
28.3508,-80.7253
52.2833,-1.5833
54.572,-1.1691
36.0755,-79.0741
39.0574,-84.34
-12.7167,-60.1167
48.2,17.7167
41.6833,15.3833
34.3681,-88.6742
41.3815,2.1599
40.7482,-73.9068
20024,38.8749
41.2827,-73.8691
41.1334,-80.6119
53.4833,18.7741
44.5,26.0333
38.2075,-83.3989
44.7167,10.6
43.0367,44.6678
26.142,-81.7948
42.4833,14.1333
47.3057,8.0514
60.2667,11.1833
39.9359,-75.1534
40.473,-79.95
33.8505,-118.1099
46.789,-71.2936
42.2127,-84.3957
28.0098,-81.9337
33.0501,-117.2528
49.483,11.004
42.0334,-88.0834
-27.9894,153.3363
40.7087,-111.7143
49.4179,2.8261
23.8364,91.275
33.8466,-98.5301
40.5975,-73.9979
-20.15,-44.9
10.95,106.8167
35.0167,135.9667
29.5167,75.45
37.9299,-90.9077
27.9158,-82.229
40.6256,-95.6874
50.9333,4.4333
38.8048,-77.0469
46.283,-96.0776
41.2864,-72.7956
33.6695,-117.8231
39.7349,-94.8066
52.4402,9.6656
36.4333,-5.1333
-33.8262,151.1949
51.304,6.5899
37.1035,-80.4207
40.8536,-74.0209
-29.7667,-51.15
35.45,135.3333
34.698,-118.1367
17.6158,121.7228
38.1667,13.2333
34.2321,-119.0752
46.3167,20.8167
42.6189,-73.7065
0.5333,101.45
37.5333,121.4
64.7783,-147.3371
53.4,-3.0333
42.1743,-87.881
-33.9,151.1833
42.5048,-71.1956
41.2049,32.6277
-20.1619,57.4989
28.9,76.5667
38,23.3456
42.1617,-88.3285
18.75,73.0833
44.8541,38.6769
-2,30
55.3875,36.7331
44.65,11.3667
51.1451,-0.1038
38.7144,-121.8529
-22.5667,-44.9667
34.2903,58.465
20008,38.9345
41.805,-79.2212
47.5078,19.6666
34.1693,-118.2663
-37.8667,145.2833
49.249,7.3649
41.0333,16.9833
36.3457,-94.2514
31.4397,-97.7853
22.0837,-159.3553
32.7814,-97.0997
34.7449,-92.3205
40.0893,-77.2056
42.0567,-76.0272
27.8189,-82.729
44.9043,10.5563
14.9025,120.8485
49.1,-122.65
2.196,102.2405
37.354,-82.1746
40.6677,-111.9388
-25.3833,-57.3333
41.7527,-72.7585
30.0549,-95.4771
48.7435,2.0615
49.2574,-123.1836
22.3333,87.3333
42.9943,-81.2623
42.3896,-72.4534
43.7167,10.95
38.1642,-121.5935
48.807,24.5383
43.0481,-76.1474
51.4689,-0.2636
42.8776,-84.3822
51.4814,5.7001
45.0333,25.85
32.8391,-95.7591
40.96,-5.6661
38.2813,-85.8401
51.6167,6.3667
55.2833,-114.7833
43.8895,-0.5005
33.5779,-101.8552
33.9856,-98.6966
48.3775,-89.2704
37.9361,-122.5367
40.7087,-74.0104
52.7667,-1.2
3.7899,101.857
40.1879,-75.4254
35.7894,-90.7628
-12.6667,-38.55
41.8167,12.8
38.6681,-121.3736
45.3667,11.1333
36.2797,50.0049
43.8333,10.4833
6.6231,100.0668
36.0643,-87.4302
51.6007,7.1927
47.4833,14.4833
10.805,78.6856
-20.3094,57.5008
42.7684,-78.8871
42.4895,-83.1446
42.1507,-93.2991
35.5711,-5.3724
40.9167,14.2
47.3624,-122.1982
-34.5838,-60.9433
36.2211,-82.7738
-34.8915,-58.3776
55.8971,-3.3107
51.0472,-114.0802
35.9439,126.9544
43.0709,-89.1885
47.3154,7.8293
40.7461,14.6428
6.4414,100.1986
34.5794,-118.1165
38.2167,15.2333
38.7466,-104.7103
43.8491,-91.575
43.241,-79.8452
28.1461,-82.7568
-37.7833,144.8833
41.1398,31.7204
23.6833,86.9833
39.95,18.3
41.5159,-81.6815
48.4757,-81.3366
46.3291,6.3795
40.5932,17.8883
49.5031,-119.5905
41.0285,-79.3372
34.7304,-86.5861
40.3563,-111.7325
30.2406,-81.6188
23.6133,58.5933
32.4814,-84.9033
45.5333,6.05
-28.4696,-65.7852
47.7793,1.8742
45.3259,9.4642
40.3393,-111.5709
40.7524,-73.9789
41.1172,20.8019
49.3167,8.3408
42.9634,-85.6681
56.1322,47.2519
-37.86,144.9717
35.6731,139.4003
43.1913,-95.4568
10.4,106.3333
48.4388,3.5634
37.9912,-121.8098
46.15,9.5167
8,38
48.1387,-101.3393
27.4917,-82.6405
36.8468,-76.2852
35.9125,14.5019
64.5401,40.5433
34.2998,-96.6708
40.7605,-73.9933
-29.1211,26.214
43.0748,-76.1453
-7.0167,-37.2667
-34.4196,-58.5939
56.0313,9.9317
41.3158,-73.1354
41.1822,41.8194
52.2833,13.6167
-27.9,153.3
55.8389,12.0676
43.0161,-86.1267
49.8826,-97.1623
43.583,-71.0393
51.8503,-4.3
41.2917,-96.1711
41.7759,-72.5215
48.0004,0.2047
43.4094,-3.4244
51.75,-0.3333
42.5858,-82.8234
50.1333,8.45
51.05,0.7
47.5839,-122.2995
48.8167,12.05
54.5378,52.7985
51.8167,-0.8
49.2039,16.7824
50.8034,6.0627
45.6833,9.4333
52.4667,14.5333
40.45,17.3833
45.7184,9.4327
50.7369,-1.809
40.75,14.5167
-35.1191,-60.4897
32.7773,-117.1008
-37.7667,144.7833
46.1,19.6667
59.5,18.05
34.8379,48.5113
41.3924,-83.649
40.7146,-74.015
40.1625,44.3422
23.6667,87.7167
41.115,1.2499
38.7625,-121.1649
37.9011,-121.3995
35.5449,-80.615
29.734,-98.919
47.2554,17.728
25.55,-103.4333
52.6333,-1.1333
47.3438,19.0434
46.7739,7.5725
40.6925,-74.0704
43.0667,12.55
52,-0.9833
-37.8,144.9667
32.6475,110.7781
50.8598,16.3282
27.9095,-82.7873
35.3167,139.35
43.3445,-85.8504
40.8478,-74.7097
53.5792,-0.638
42.1733,-72.7715
23.0833,114.4
53.3785,-2.9479
42.3632,-94.015
33.8333,132.7667
39.6603,-8.8248
33.9275,-118.0657
15.2,145.75
